"Percentage of students in primary education who are female (%)","Panama","2004",48.25597,
"Percentage of students in primary education who are female (%)","Panama","2005",48.20064,
"Percentage of students in primary education who are female (%)","Panama","2006",48.25916,
"Percentage of students in primary education who are female (%)","Panama","2007",48.26234,
"Percentage of students in primary education who are female (%)","Panama","2008",48.18212,
"Percentage of students in primary education who are female (%)","Panama","2009",48.16954,
"Percentage of students in primary education who are female (%)","Panama","2010",48.11164,
"Percentage of students in primary education who are female (%)","Panama","2011",48.2629,
"Percentage of students in primary education who are female (%)","Panama","2012",48.2351,
"Percentage of students in primary education who are female (%)","Costa Rica","1999",48.2744,
"Percentage of students in primary education who are female (%)","Costa Rica","2000",48.1269,
"Percentage of students in primary education who are female (%)","Costa Rica","2001",48.4972,
"Percentage of students in primary education who are female (%)","Costa Rica","2002",48.12918,
"Percentage of students in primary education who are female (%)","Costa Rica","2004",48.3085,
"Percentage of students in primary education who are female (%)","Costa Rica","2005",48.25056,
"Percentage of students in primary education who are female (%)","Costa Rica","2006",48.34981,
"Percentage of students in primary education who are female (%)","Costa Rica","2007",48.38546,
"Percentage of students in primary education who are female (%)","Costa Rica","2008",48.42357,
"Percentage of students in primary education who are female (%)","Costa Rica","2009",48.37087,
"Percentage of students in primary education who are female (%)","Costa Rica","2010",48.37777,
"Percentage of students in primary education who are female (%)","Costa Rica","2011",48.42207,
"Percentage of students in primary education who are female (%)","Costa Rica","2012",48.47772,
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","1999",47.80149,‡
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2000",47.86004,‡
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2001",47.90164,
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2002",47.74017,
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2003",47.66958,
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2004",47.62094,‡
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2005",47.51099,‡
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2006",47.4373,
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2007",47.32736,
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2008",47.30928,
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2009",47.21553,
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2010",47.35729,
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2011",47.34271,
"Percentage of students in primary education who are female (%)","East Asia and the Pacific","2012",47.22857,
"Percentage of students in primary education who are female (%)","Micronesia (Federated States of)","2004",48.3329,
"Percentage of students in primary education who are female (%)","Micronesia (Federated States of)","2005",48.1243,
"Percentage of students in primary education who are female (%)","Micronesia (Federated States of)","2007",48.98444,
"Percentage of students in primary education who are female (%)","Democratic Republic of the Congo","1999",47.37604,
